title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,,,
cowgirl romances,5,NM+,$9.00 ,,,,1951,Fiction House,,,
cowgirl romances,6,NM+,$9.00 ,,,,1951,Fiction House,,,
cowgirl romances,7,NM+,$9.00 ,,,,1951,Fiction House,,,
cowgirl romances,8,NM+,$9.00 ,,,,1951,Fiction House,,,
cowgirl romances,9,NM+,$9.00 ,9,W , ,1952,Fiction House,,,
cowgirl romances,10,NM+,$9.00 ,,,,1952,Fiction House,,,
cowgirl romances,11,NM+,$9.00 ,,,,1952,Fiction House,,,
cowgirl romances,12,NM+,$9.00 ,,,,1952,Fiction House,,,
crack comics,25,NM+,$90.00 ,,,,1942,Quality Comics,,,
crack comics,26,NM,$40.00 ,,,,1942,Quality Comics,,,
crack comics,27,NM+,$150.00 ,,,,1943,Quality Comics,,,
crack comics,28,NM+,$55.00 ,,,,1943,Quality Comics,,,
crack comics,29,NM+,$55.00 ,9.6,W , ,1943,Quality Comics,,,
crack comics,30,NM+,$55.00 ,,,,1943,Quality Comics,,,
crack comics,31,NM+,$35.00 ,,,,1943,Quality Comics,,,
crack comics,32,NM+,$35.00 ,,,,1943,Quality Comics,,,
crack comics,33,NM+,$35.00 ,,,,1944,Quality Comics,,,
crack comics,34,NM+,$35.00 ,,,,1944,Quality Comics,,,
crack comics,35,NM+,$35.00 ,,,,1944,Quality Comics,,,
crack comics,36,NM,$20.00 ,,,,1944,Quality Comics,,,
crack comics,37,NM+,$25.00 ,,,,1945,Quality Comics,,,
crack comics,38,NM+,$25.00 ,,,,1945,Quality Comics,,,
crack comics,39,NM+,$25.00 ,,,,1945,Quality Comics,,,
crack comics,40,NM+,$25.00 ,,,,1945,Quality Comics,,,
crack comics,42,NM,$12.00 ,,,,1946,Quality Comics,,,
crack comics,43,NM,$12.00 ,,,,1947,Quality Comics,,,
crack comics,44,NM,$12.00 ,,,,1947,Quality Comics,,,
crack comics,45,FN,$9.00 ,,,,1947,Quality Comics,,,
crack comics,46,NM+,$18.00 ,,,,1947,Quality Comics,,,
crack comics,47,NM+,$18.00 ,,,,1947,Quality Comics,,,
crack comics,48,G,$4.00 ,,,,1947,Quality Comics,,,
crack comics,49,NM+,$18.00 ,,,,1947,Quality Comics,,,
crack comics,50,NM+,$18.00 ,,,,1947,Quality Comics,,,
crack comics,51,NM+,$15.00 ,,,,1947,Quality Comics,,,
crack comics,52,NM+,$15.00 ,,,,1948,Quality Comics,,,
crack comics,53,FN,$8.00 ,,,,1948,Quality Comics,,,
crack comics,54,NM+,$15.00 ,,,,1948,Quality Comics,,,
crack comics,55,FN,$8.00 ,9,OW-W , ,1948,Quality Comics,,,
crack comics,56,NM+,$15.00 ,,,,1948,Quality Comics,,,
crack comics,57,NM,$11.00 ,,,,1948,Quality Comics,,,
crack comics,58,FN,$8.00 ,,,,1949,Quality Comics,,,
crack comics,59,NM+,$15.00 ,,,,1949,Quality Comics,,,
crack comics,60,NM,$11.00 ,,,,1949,Quality Comics,,,
crack comics,61,FN,$8.00 ,,,,1949,Quality Comics,,,
crack comics,62,NM+,$15.00 ,,,,1949,Quality Comics,,stops giving dates here,
crack comics,63,NM+,$12.00 ,,,,,Quality Comics,,,
crack comics,64,NM+,$9.00 ,,,,,Quality Comics,,,
crack comics,65,NM,$7.00 ,9.6,OW , ,1950,Quality Comics,,,
crack comics,66,NM,$4.00 ,,,,,Quality Comics,,,
crack comics,67,NM+,$5.00 ,,,,,Quality Comics,,,
crack comics,68,NM+,$5.00 ,,,,,Quality Comics,,,
crack comics,69,NM+,$9.00 ,8.5,W , ,1950,Quality Comics,,,
crack comics,70,VG,$3.00 ,,,,,Quality Comics,,,
crack comics,71,NM,$8.00 ,9.2,OW-W , ,1951,Quality Comics,,,
crack comics,72,NM+,$5.00 ,,,,,Quality Comics,,,
crack comics,74,FN,$3.00 ,,,,,Quality Comics,,,
crack comics,75,NM+,$5.00 ,,,,,Quality Comics,,,
crack comics,76,NM+,$5.00 ,,,,,Quality Comics,,,
crack comics,77,NM,$4.00 ,,,,,Quality Comics,,,
crack comics,78,VG,$2.00 ,,,,,Quality Comics,,,
crack comics,79,NM,$4.00 ,,,,,Quality Comics,,,
crack comics,80,VG,$2.00 ,,,,,Quality Comics,,,
crack comics,81,FN,$3.00 ,,,,,Quality Comics,,,
crack comics,82,FR,$2.00 ,,,,,Quality Comics,,,
crack comics,83,G,$3.00 ,,,,,Quality Comics,,,
crack comics,84,VG,$3.00 ,,,,,Quality Comics,,,
crackajack funnies ,1,NM+ ,$160.00 ,9.8,W , ,1938,Dell,,,
crackajack funnies,3,NM,$55.00 ,9.4,W , ,1938,Dell,,,
crackajack funnies,4,NM,$35.00 ,,,,1938,Dell,,,
crackajack funnies,5,NM+,$50.00 ,8.5,W , ,1938,Dell,,,
crackajack funnies,6,FN,$22.00 ,,,,1938,Dell,,,
crackajack funnies,7,NM,$30.00 ,9.4,OW-W , ,1938,Dell,,,
crackajack funnies,8,NM,$30.00 ,,,,1939,Dell,,,
crackajack funnies,9,NM+,$45.00 ,9.8,OW-W , ,1939,Dell,,,
crackajack funnies,10,NM+,$40.00 ,9.6,OW-W , ,1939,Dell,,,
crackajack funnies,11,NM+,$35.00 ,,,,1939,Dell,,,
crackajack funnies,12,NM,$24.00 ,5.5,OW-W , ,1939,Dell,,,
crackajack funnies,13,FN,$17.00 ,,,,1939,Dell,,,
crackajack funnies,14,FN,$17.00 ,5,OW-W ,Qualified- Incomplete  Centerfold missing ,1939,Dell,,,
crackajack funnies,15,FN,$20.00 ,4.5,OW , ,1939,Dell,,,
crackajack funnies,16,NM,$24.00 ,4,OW-W ,18th page torn in half and re-attached with 3 pieces of tape ,1939,Dell,,,
crackajack funnies,17,FN,$17.00 ,,,,1939,Dell,,,
crackajack funnies,18,FN,$17.00 ,5.5,OW , ,1939,Dell,,,
crackajack funnies,19,FN,$17.00 ,,,,1940,Dell,,,
crackajack funnies,20,FN,$17.00 ,,,,1940,Dell,,,
crackajack funnies,21,NM,$24.00 ,7,OW-W , ,1940,Dell,,,
crackajack funnies,23,NM,$24.00 ,,,,1940,Dell,,,
crackajack funnies,24,NM,$24.00 ,6.5,W , ,1940,Dell,,,
crackajack funnies,25,NM+,$55.00 ,,,,1940,Dell,,,
crackajack funnies,26,NM+,$40.00 ,9.6,OW-W , ,1940,Dell,,,
crackajack funnies,27,NM+,$40.00 ,,,,1940,Dell,,,
crackajack funnies,28,NM+,$40.00 ,,,,1940,Dell,,,
crackajack funnies,29,NM+,$40.00 ,,,,1940,Dell,,,
crackajack funnies,30,NM+,$40.00 ,9.6,OW , ,1940,Dell,,,
crackajack funnies,31,NM+,$35.00 ,9.4,OW , ,1941,Dell,,,
crackajack funnies,32,NM+,$40.00 ,9.6,OW-W , ,1941,Dell,,,
crackajack funnies,33,NM+,$35.00 ,,,,1941,Dell,,,
crackajack funnies,34,NM+,$35.00 ,,,,1941,Dell,,,
crackajack funnies,35,NM,$24.00 ,6,OW , ,1941,Dell,,,
crackajack funnies,36,NM,$24.00 ,9,OW , ,1941,Dell,,,
crackajack funnies,37,NM+,$30.00 ,,,,1941,Dell,,,
crackajack funnies,38,NM,$24.00 ,,,,1941,Dell,,,
crackajack funnies,39,NM+,$30.00 ,,,,1941,Dell,,,
crackajack funnies,40,NM+,$25.00 ,,,,1941,Dell,,,
crackajack funnies,41,NM+,$25.00 ,,,,1941,Dell,,,
crackajack funnies,42,NM,$21.00 ,8,OW-W , ,1942,Dell,,,
crackajack funnies ,43,NM+ ,,9,OW-W , ,1942,Dell,,,
crash comics adventures,1,NM+,$150.00 ,,,,1940,Tem Publishing,,,
crash comics adventures,2,NM,$80.00 ,,,,1940,Tem Publishing,,,
crash comics adventures,3,NM,$65.00 ,,,,1940,Tem Publishing,,,
crash comics adventures,4,NM+,$100.00 ,,,,1940,Tem Publishing,,,
crash comics adventures,5,NM+,$60.00 ,,,,1940,Tem Publishing,,,
crime & justice,1,NM+,$5.00 ,,,,1951,Charlton Comics,,,
crime & justice,3,G,$2.00 ,,,,1951,Charlton Comics,,,
crime & justice,4,VG,$2.00 ,,,,1952,Charlton Comics,,,
crime & justice,5,FN,$3.00 ,,,,1952,Charlton Comics,,,
crime & justice,6,NM+,$4.00 ,,,,1952,Charlton Comics,,,
crime & justice,9,FN,$3.00 ,,,,1952,Charlton Comics,,,
crime & justice,10,FN,$3.00 ,,,,1953,Charlton Comics,,,
crime & justice,11,FN,$3.00 ,,,,1953,Charlton Comics,,,
crime & justice,12,FN,$3.00 ,,,,1953,Charlton Comics,,,
crime & justice,13,FN,$3.00 ,,,,1953,Charlton Comics,,,
crime & justice,17,FN,$3.00 ,,,,1954,Charlton Comics,,,
crime & punishment,1,NM+,$15.00 ,,,,1948,Lev Gleason,,,
crime & punishment,3,NM,$3.00 ,,,,1948,Lev Gleason,,,
crime & punishment,4,NM+,$7.00 ,,,,1948,Lev Gleason,,,
crime & punishment,6,FN,$3.00 ,,,,1948,Lev Gleason,,,
crime & punishment,7,FN,$3.00 ,,,,1948,Lev Gleason,,,
crime & punishment,8,FN,$3.00 ,,,,1948,Lev Gleason,,,
crime & punishment,9,NM,$5.00 ,,,,1948,Lev Gleason,,,
crime & punishment,11,NM+,$7.00 ,,,,1949,Lev Gleason,,,
crime & punishment,12,NM,$4.00 ,,,,1949,Lev Gleason,,,
crime & punishment,13,NM+,$5.00 ,,,,1949,Lev Gleason,,,
crime & punishment,14,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime & punishment,15,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime & punishment,16,VG,$2.00 ,,,,1949,Lev Gleason,,,
crime & punishment,17,NM,$4.00 ,,,,1949,Lev Gleason,,,
crime & punishment,18,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime & punishment,19,NM,$4.00 ,,,,1949,Lev Gleason,,,
crime & punishment,20,NM,$4.00 ,,,,1949,Lev Gleason,,,
crime & punishment,21,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime & punishment,22,NM+,$4.00 ,,,,1950,Lev Gleason,,,
crime & punishment,23,NM,$3.00 ,,,,1950,Lev Gleason,,,
crime & punishment,24,VG,$2.00 ,,,,1950,Lev Gleason,,,
crime & punishment,25,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime & punishment,26,VG,$2.00 ,,,,1950,Lev Gleason,,,
crime & punishment,27,VG,$2.00 ,,,,1950,Lev Gleason,,,
crime & punishment,28,NM,$3.00 ,,,,1950,Lev Gleason,,,
crime & punishment,29,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime & punishment,30,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime & punishment,31,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime & punishment,32,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime & punishment,33,NM+,$4.00 ,,,,1950,Lev Gleason,,,
crime & punishment,35,G,$2.00 ,,,,1951,Lev Gleason,,,
crime & punishment,36,VG,$2.00 ,,,,1951,Lev Gleason,,,
crime & punishment,38,FN,$3.00 ,,,,1951,Lev Gleason,,,
crime & punishment,39,VG,$2.00 ,,,,1951,Lev Gleason,,,
crime & punishment,40,VG,$2.00 ,,,,1951,Lev Gleason,,,
crime & punishment,41,G,$2.00 ,,,,1951,Lev Gleason,,,
crime & punishment,42,NM,$3.00 ,,,,1951,Lev Gleason,,,
crime & punishment,44,FN,$3.00 ,,,,1951,Lev Gleason,,,
crime & punishment,45,VG,$3.00 ,,,,1951,Lev Gleason,,,
crime & punishment,46,VG,$4.00 ,,,,1952,Lev Gleason,,,
crime & punishment,47,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,48,NM,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,49,NM,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,50,NM,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,51,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,52,NM,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,53,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,55,NM,$3.00 ,,,,1952,Lev Gleason,,,
crime & punishment,59,FN,$3.00 ,,,,1953,Lev Gleason,,,
crime & punishment,62,NM,$3.00 ,,,,1953,Lev Gleason,,,
crime can't win,7,NM,$4.00 ,,,,1951,Marvel / Epic,,,
crime can't win,8,NM,$4.00 ,,,,1951,Marvel / Epic,,,
crime can't win,9,NM,$4.00 ,,,,1952,Marvel / Epic,,,
crime can't win,10,FN,$3.00 ,,,,1952,Marvel / Epic,,,
crime can't win,11,FN,$3.00 ,,,,1952,Marvel / Epic,,,
crime can't win,41,VG,$2.00 ,,,,,Marvel / Epic,,,
crime can't win,42,NM,$4.00 ,,,,,Marvel / Epic,,,
crime can't win,43,G,$2.00 ,,,,,Marvel / Epic,,,
crime cases,5,NM,$4.00 ,,,,,,,,
crime cases,6,FN,$3.00 ,,,,,,,,
crime cases,7,VG,$2.00 ,,,,,,,,
crime cases,8,FN,$3.00 ,,,,,,,,
crime cases,9,VG,$2.00 ,,,,,,,,
crime cases,10,NM+,$5.00 ,,,,,,,,
crime cases,11,FN,$3.00 ,,,,,,,,
crime cases,12,NM,$4.00 ,,,,,,,,
crime cases,25,FN,$3.00 ,,,,,,,,
crime cases,26,VG,$2.00 ,,,,,,,,
crime clinic,3,NM+,$5.00 ,,,,1951,Ziff-Davis,,,
crime clinic,4,FN,$3.00 ,,,,1952,Ziff-Davis,,,
crime clinic,5,FN,$3.00 ,,,,1952,Ziff-Davis,,,
crime clinic,10,NM,$4.00 ,,,,,Ziff-Davis,,,
crime clinic,11,NM+,$5.00 ,,,,,Ziff-Davis,,,
crime detective,1,NM+,$5.00 ,,,,1948,Hillman,,,
crime detective,2,NM,$4.00 ,,,,1948,Hillman,,,
crime detective,3,NM,$4.00 ,,,,1948,Hillman,,,
crime detective,4,VG,$2.00 ,,,,1948,Hillman,,,
crime detective,7,NM,$4.00 ,,,,1949,Hillman,,,
crime detective,8,NM+,$10.00 ,,,,1949,Hillman,,,
crime detective,11,NM,$5.00 ,,,,1949,Hillman,,,
crime detective vol. 2,4,FN,$3.00 ,,,,1950,Hillman,,,
crime detective vol. 2,5,NM,$4.00 ,,,,1950,Hillman,,,
crime detective vol. 2,6,NM,$4.00 ,,,,1951,Hillman,,,
crime does not pay,22,NM+,$180.00 ,,,,1942,Lev Gleason,,,
crime does not pay,23,NM+,$110.00 ,,,,1942,Lev Gleason,,,
crime does not pay,24,NM+,$100.00 ,,,,1942,Lev Gleason,,,
crime does not pay,25,NM,$35.00 ,,,,1943,Lev Gleason,,,
crime does not pay,26,NM+,$50.00 ,,,,1943,Lev Gleason,,,
crime does not pay,27,NM+,$50.00 ,,,,1943,Lev Gleason,,,
crime does not pay,28,NM+,$50.00 ,,,,1943,Lev Gleason,,,
crime does not pay,29,NM,$35.00 ,,,,1943,Lev Gleason,,,
crime does not pay,30,NM+,$50.00 ,,,,1943,Lev Gleason,,,
crime does not pay,31,NM,$15.00 ,,,,1944,Lev Gleason,,,
crime does not pay,32,NM+,$20.00 ,,,,1944,Lev Gleason,,,
crime does not pay,33,NM+,$20.00 ,,,,1944,Lev Gleason,,,
crime does not pay,34,NM+,$20.00 ,,,,1944,Lev Gleason,,,
crime does not pay,35,NM,$15.00 ,9.2,OW-W , ,1944,Lev Gleason,,,
crime does not pay,36,NM+,$20.00 ,,,,1944,Lev Gleason,,,
crime does not pay,37,NM+,$20.00 ,,,,1945,Lev Gleason,,,
crime does not pay,38,NM+,$20.00 ,,,,1945,Lev Gleason,,,
crime does not pay,39,NM,$15.00 ,,,,1945,Lev Gleason,,,
crime does not pay,40,NM,$15.00 ,,,,1945,Lev Gleason,,,
crime does not pay,41,NM,$8.00 ,,,,1945,Lev Gleason,,,
crime does not pay,42,NM+,$10.00 ,,,,1945,Lev Gleason,,,
crime does not pay,43,NM,$8.00 ,,,,1946,Lev Gleason,,,
crime does not pay,44,NM,$8.00 ,,,,1946,Lev Gleason,,,
crime does not pay,45,NM,$8.00 ,,,,1946,Lev Gleason,,,
crime does not pay,46,NM,$8.00 ,,,,1946,Lev Gleason,,,
crime does not pay,48,NM,$8.00 ,,,,1946,Lev Gleason,,,
crime does not pay,49,NM,$8.00 ,,,,1947,Lev Gleason,,,
crime does not pay,50,NM+,$10.00 ,,,,1947,Lev Gleason,,,
crime does not pay,51,NM,$8.00 ,,,,1947,Lev Gleason,,,
crime does not pay,52,NM+,$10.00 ,,,,1947,Lev Gleason,,,
crime does not pay,53,NM+,$10.00 ,,,,1947,Lev Gleason,,,
crime does not pay,54,NM+,$10.00 ,,,,1947,Lev Gleason,,,
crime does not pay,55,NM+,$10.00 ,,,,1947,Lev Gleason,,,
crime does not pay,56,NM+,$10.00 ,,,,1947,Lev Gleason,,,
crime does not pay,57,NM,$7.00 ,,,,1947,Lev Gleason,,,
crime does not pay,58,NM,$7.00 ,,,,1947,Lev Gleason,,,
crime does not pay,59,NM,$7.00 ,,,,1948,Lev Gleason,,,
crime does not pay,60,NM,$7.00 ,,,,1948,Lev Gleason,,,
crime does not pay,61,NM,$7.00 ,,,,1948,Lev Gleason,,,
crime does not pay,62,VG,$3.00 ,,,,1948,Lev Gleason,,,
crime does not pay,64,NM,$7.00 ,,,,1948,Lev Gleason,,,
crime does not pay,65,NM,$7.00 ,,,,1948,Lev Gleason,,,
crime does not pay,66,NM+,$10.00 ,,,,1948,Lev Gleason,,,
crime does not pay,67,NM,$7.00 ,,,,1948,Lev Gleason,,,
crime does not pay,68,NM,$7.00 ,,,,1948,Lev Gleason,,,
crime does not pay,71,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime does not pay,72,NM,$5.00 ,,,,1949,Lev Gleason,,,
crime does not pay,73,NM,$5.00 ,,,,1949,Lev Gleason,,,
crime does not pay,74,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime does not pay,75,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime does not pay,76,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime does not pay,77,NM,$4.00 ,,,,1949,Lev Gleason,,,
crime does not pay,78,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime does not pay,79,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime does not pay,80,VG,$2.00 ,,,,1949,Lev Gleason,,,
crime does not pay,81,VG,$2.00 ,,,,1949,Lev Gleason,,,
crime does not pay,82,FN,$3.00 ,,,,1949,Lev Gleason,,,
crime does not pay,84,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime does not pay,85,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime does not pay,87,NM,$4.00 ,,,,1950,Lev Gleason,,,
crime does not pay,88,NM+,$5.00 ,,,,1950,Lev Gleason,,,
crime does not pay,89,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime does not pay,90,FN,$3.00 ,,,,1950,Lev Gleason,,,
crime does not pay,91,NM,$4.00 ,,,,1950,Lev Gleason,,,
crime does not pay,92,NM+,$5.00 ,,,,1950,Lev Gleason,,,
crime does not pay,93,VG,$2.00 ,,,,1950,Lev Gleason,,,
crime does not pay,94,NM,$3.00 ,,,,1950,Lev Gleason,,,
crime does not pay,95,NM,$4.00 ,,,,1951,Lev Gleason,,,
crime does not pay,97,NM,$4.00 ,,,,1951,Lev Gleason,,,
crime does not pay,98,VG,$2.00 ,,,,1951,Lev Gleason,,,
crime does not pay,99,VG,$2.00 ,,,,1951,Lev Gleason,,,
crime does not pay,100,FR,$2.00 ,,,,1951,Lev Gleason,,,
crime does not pay,102,FN,$3.00 ,,,,1951,Lev Gleason,,,
crime does not pay,103,VG,$2.00 ,,,,1951,Lev Gleason,,,
crime does not pay,104,FN,$3.00 ,,,,1951,Lev Gleason,,,
crime does not pay,105,FN,$3.00 ,,,,1951,Lev Gleason,,,
crime does not pay,106,NM,$5.00 ,,,,1952,Lev Gleason,,,
crime does not pay,107,NM,$4.00 ,,,,1952,Lev Gleason,,,
crime does not pay,108,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime does not pay,109,G,$2.00 ,,,,1952,Lev Gleason,,,
crime does not pay,110,VG,$2.00 ,,,,1952,Lev Gleason,,,
crime does not pay,111,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime does not pay,112,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime does not pay,113,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime does not pay,115,FN,$3.00 ,,,,1952,Lev Gleason,,,
crime does not pay,116,FN,$2.00 ,,,,1952,Lev Gleason,,,
crime does not pay,118,FN,$2.00 ,,,,1953,Lev Gleason,,,
crime does not pay,120,FN,$3.00 ,,,,1953,Lev Gleason,,,
crime does not pay,121,FN,$3.00 ,,,,1953,Lev Gleason,,,
crime exposed,1,NM+,$10.00 ,,,,1950,Marvel,,,
crime exposed,3,FN,$4.00 ,,,,1951,Marvel,,,
crime exposed,4,FN,$4.00 ,,,,1951,Marvel,,,
crime exposed,5,VG,$3.00 ,,,,1951,Marvel,,,
crime exposed,6,FN,$4.00 ,,,,1951,Marvel,,,
crime exposed,7,VG,$3.00 ,,,,1951,Marvel,,,
crime exposed,8,G,$3.00 ,,,,1951,Marvel,,,
crime exposed,9,FN,$4.00 ,,,,1951,Marvel,,,
crime exposed,11,VG,$3.00 ,,,,1952,Marvel,,,
crime exposed,13,FN,$4.00 ,,,,1952,Marvel,,,
crime exposed,14,NM,$5.00 ,,,,1952,Marvel,,,
crime fighters,1,NM+,$8.00 ,,,,,,,,
crime fighters,2,NM,$4.00 ,,,,,,,,
crime fighters,3,NM+,$5.00 ,,,,,,,,
crime fighters,4,FN,$4.00 ,,,,,,,,
crime fighters,5,FN,$3.00 ,,,,,,,,
crime fighters,6,FN,$3.00 ,,,,,,,,
crime fighters,8,G,$2.00 ,,,,,,,,
crime fighters,9,VG,$2.00 ,,,,,,,,
crime fighters,10,VG,$2.00 ,,,,,,,,
crime fighting detective,12,NM,$4.00 ,,,,,,,,
crime fighting detective,13,NM,$4.00 ,,,,,,,,
crime fighting detective,14,VG,$2.00 ,,,,,,,,
crime fighting detective,15,FN,$3.00 ,,,,,,,,
crime fighting detective,16,FN,$3.00 ,,,,,,,,
crime fighting detective,17,FN,$3.00 ,,,,,,,,
crime fighting detective,18,NM,$4.00 ,,,,,,,,
crime fighting detective,19,NM,$4.00 ,,,,,,,,
crime files,5,VG,$4.00 ,,,,1952,Standard,,,
crime files,6,FN,$5.00 ,,,,1952,Standard,,,
crime incorporated,2,FN,$6.00 ,,,,,,,,
crime must lose,4,FN,$4.00 ,,,,1950,Timely,,,
crime must lose,5,NM,$5.00 ,,,,1951,Timely,,,
crime must lose,7,NM,$5.00 ,,,,1951,Timely,,,
crime must lose,8,FN,$4.00 ,,,,1951,Timely,,,
crime must lose,9,FN,$4.00 ,,,,1951,Timely,,,
crime must lose,12,FN,$4.00 ,,,,1952,Timely,,,
crime must pay the penalty,2,NM+,$5.00 ,,,,1948,Current,,,
crime must pay the penalty,3,NM+,$5.00 ,,,,1948,Current,,,
crime must pay the penalty,4,NM+,$5.00 ,,,,1948,Current,,,
crime must pay the penalty,5,NM,$4.00 ,,,,1948,Current,,,
crime must pay the penalty,6,FN,$3.00 ,,,,1949,Current,,,
crime must pay the penalty,7,FN,$3.00 ,,,,1949,Current,,,
crime must pay the penalty,9,VG,$2.00 ,,,,1949,Current,,,
crime must pay the penalty,10,FN,$3.00 ,,,,1949,Current,,,
crime must pay the penalty,11,FN,$3.00 ,,,,1949,Current,,,
crime must pay the penalty,13,VG,$2.00 ,,,,1950,Current,,,
crime must pay the penalty,15,NM,$4.00 ,,,,1950,Current,,,
crime must pay the penalty,16,G,$2.00 ,,,,1950,Current,,,
crime must pay the penalty,17,NM,$4.00 ,,,,1950,Current,,,
crime must pay the penalty,18,NM,$4.00 ,,,,1951,Current,,,
crime must pay the penalty,19,VG,$2.00 ,,,,1951,Current,,,
crime must pay the penalty,20,G,$2.00 ,,,,1951,Current,,,
crime must pay the penalty,21,VG,$2.00 ,,,,1951,Current,,,
crime must pay the penalty,22,VG,$2.00 ,,,,1951,Current,,,
crime must pay the penalty,23,VG,$2.00 ,,,,1951,Current,,,
crime must pay the penalty,24,G,$2.00 ,,,,1952,Current,,,
crime must pay the penalty,25,G,$2.00 ,,,,1952,Current,,,
crime must pay the penalty,26,FN,$3.00 ,,,,1952,Current,,,
crime must pay the penalty,27,NM,$4.00 ,,,,1952,Current,,,
crime must pay the penalty,31,G,$2.00 ,,,,1953,Current,,,
crime must pay the penalty,32,VG,$2.00 ,,,,1953,Current,,,
crime must pay the penalty,33,FN,$3.00 ,,,,1953,Current,,,
crime must pay the penalty,34,FN,$3.00 ,,,,1953,Current,,,
crime must pay the penalty (1948),33,NM+,$5.00 ,,,,1948,Current,,,
crime must stop,1,G,$3.00 ,,,,,,,,
crime mysteries,1,G,$3.00 ,,,,1952,Ribage,,,
crime mysteries,2,NM,$10.00 ,,,,1952,Ribage,,,
crime mysteries,3,NM+,$6.00 ,,,,1952,Ribage,,,
crime mysteries,4,NM,$5.00 ,,,,1952,Ribage,,,
crime mysteries,5,VG,$2.00 ,,,,1953,Ribage,,,
crime mysteries,6,FR,$2.00 ,,,,1953,Ribage,,,
crime mysteries,7,FN,$3.00 ,,,,1953,Ribage,,,
crime mysteries,8,FN,$3.00 ,,,,1953,Ribage,,,
crime mysteries,11,VG,$2.00 ,,,,1954,Ribage,,,
crime on the waterfront,4,NM+,$8.00 ,,,,,,,,
crime reporter,1,NM+,$10.00 ,,,,1948,St. John,,,
crime reporter,2,NM+,$7.00 ,,,,1948,St. John,,,
crime reporter,3,NM+,$7.00 ,,,,1948,St. John,,,
crime smasher,1,NM+,$15.00 ,,,,1949,Fawcett,,,
crime smashers,1,VG,$5.00 ,,,,,,,,
crime smashers,2,FN,$3.00 ,,,,,,,,
crime smashers,3,NM,$4.00 ,,,,,,,,
crime smashers,5,FN,$4.00 ,6.5,OW-W , ,1951,Ribage Publishing,,,
crime smashers,6,NM,$5.00 ,,,,,,,,
crime smashers,8,NM,$5.00 ,,,,,,,,
crime smashers,9,FN,$4.00 ,,,,,,,,
crime smashers,10,VG,$3.00 ,,,,,,,,
crime smashers,12,G,$4.00 ,,,,,,,,
crime smashers,13,FN,$6.00 ,,,,,,,,
crime smashers,14,G,$3.00 ,,,,,,,,
crime suspense stories,2,VG,$35.00 ,,,,1950,EC,,,
crime suspense stories,4,FN,$40.00 ,9.4,W , ,1951,EC,,,
crime suspense stories,7,VG,$18.00 ,,,,1951,EC,,,
crime suspense stories,16,FN,$25.00 ,,,,1953,EC,,,
crime suspense stories,18,FN,$20.00 ,,,,1953,EC,,,
crime suspense stories,23,VG,$9.00 ,,,,1954,EC,,,
crime suspense stories,26,FN,$14.00 ,,,,1955,EC,,,
crime-fighting detective ,18,NM ,,6,W , ,1952,Star Publications,,,
crimes by women ,1,NL ,,9.2,OW-W , ,1948,Fox,,,
crimes by women,5,NM+,$15.00 ,,,,1949,Fox,,,
crimes by women ,6,NL ,,8,OW ,Old grade VF- 7.5 ,1949,Fox,,,
crimes by women,7,NM+,$15.00 ,,,,1949,Fox,,,
crimes by women,8,G,$3.00 ,,,,1949,Fox,,,
crimes by women,9,NM,$12.00 ,,,,1949,Fox,,,
crimes by women,14,G,$3.00 ,,,,1951,Fox,,,
crimes incorporated,12,FN,$7.00 ,,,,,,,,
crimes incorporated (128 pages 1950),NN,VG,$10.00 ,,,,,,,,
criminals on the run vol. 4,1,NM,$4.00 ,,,,,,,can't distinguish volume #,
criminals on the run vol. 4,2,NM,$4.00 ,,,,,,,,
criminals on the run vol. 4,3,NM,$4.00 ,,,,,,,,
criminals on the run vol. 4,4,NM+,$5.00 ,,,,,,,,
